,Address,Postcode,Size in m²,Rooms,Prize in €,Price/Sqm,Latitude,Longitude
1636,Willem de Zwijgerlaan 132 H                       , 1056 JV ,55.0,2,2150.0,39.09090909090909,52.37417,4.863574
1637,Rondeel                       , 1083 MG ,93.0,3,3000.0,32.25806451612903,52.327495,4.880712
1638,Overvoorde                       , 1082 GB ,68.0,3,2500.0,36.76470588235294,52.326190000000004,4.8723529999999995
1640,Esmoreitstraat 31 3                       , 1055 CA ,70.0,4,3500.0,50.0,52.377603,4.851358
1642,Spuistraat                       , 1012 VN ,52.0,2,2150.0,41.346153846153854,52.37056,4.889144
1643,Amsteldijk                       , 1074 HS ,82.0,3,4750.0,57.926829268292686,52.347128000000005,4.910959
1644,Frieslandstraat 177                       , 1082 TN ,90.0,3,2500.0,27.777777777777786,52.333428999999995,4.876129
1645,Waverstraat                       , 1079 VH ,55.0,3,3000.0,54.54545454545455,52.346014000000004,4.908976
1646,Van Nijenrodeweg                       , 1082 HP ,35.0,2,3000.0,85.71428571428571,52.327461,4.858417
1647,Kleiburg 722                       , 1104 EA ,100.0,3,2150.0,21.5,52.318769,4.978796
1648,Burgemeester Fockstraat                       , 1063 EA ,65.0,3,2150.0,33.07692307692308,52.382259000000005,4.833741000000001
1649,Faas Wilkesstraat 391                       , 1095 MD ,50.0,2,2300.0,46.0,52.372890000000005,4.968642
1650,Burgemeester Hogguerstraat                       , 1064 CR ,50.0,2,2500.0,50.0,52.373284999999996,4.829275
1651,Govert Flinckstraat                       , 1072 EM ,101.0,3,6500.0,64.35643564356435,52.355581,4.895827
1652,Bolestein                       , 1081 EE ,78.0,3,2500.0,32.05128205128205,52.324358000000004,4.858534
1653,Burgemeester Hogguerstraat 793 C                       , 1064 EB ,44.0,2,2500.0,56.81818181818182,52.372137,4.829339
1654,Burgemeester Hogguerstraat 791 D                       , 1064 EB ,50.0,2,2500.0,50.0,52.372515,4.829306
1655,Rondeel 48                       , 1083 ME ,100.0,3,2500.0,25.0,52.327583000000004,4.881433
1657,Boeroestraat                       , 1095 VP ,79.0,3,3000.0,37.9746835443038,52.364488,4.943091000000001
1658,Keizersgracht 114 A                       , 1015 CV ,70.0,2,4000.0,57.14285714285714,52.377085,4.8870510000000005
1659,Mary van der Sluisstraat                       , 1095 ME ,42.0,1,2500.0,59.523809523809526,52.375056,4.963563
1661,Prinseneiland 27 B                       , 1013 LL ,83.0,3,5000.0,60.240963855421676,52.386327,4.887727
1662,Wilhelminastraat 170 III                       , 1054 WS ,85.0,3,3500.0,41.1764705882353,52.360859999999995,4.859826
1664,Ceintuurbaan                       , 1074 EB ,60.0,2,2800.0,46.66666666666666,52.354812,4.9010370000000005
1665,Parnassusweg 183                       , 1077 DE ,80.0,3,4450.0,55.625,52.343283,4.868693
1666,Utrechtsestraat                       , 1017 VS ,50.0,2,1700.0,34.0,52.363945,4.898329
1667,Van Reigersbergenstraat                       , 1052 SP ,45.0,2,2350.0,52.22222222222222,52.372566,4.869574
1668,Overschiestraat 170 B6                       , 1062 XK ,77.0,3,2600.0,33.76623376623377,52.348849,4.839201
1669,Spuistraat                       , 1012 VP ,55.0,2,3500.0,63.63636363636363,52.37056,4.889144
1670,Spuistraat                       , 1012 VP ,66.0,3,3650.0,55.30303030303031,52.37056,4.889144
1671,J.J. Cremerplein                       , 1054 TL ,60.0,3,3000.0,50.0,52.359371,4.8581010000000004
1672,Nieuwe Prinsengracht                       , 1018 VW ,64.0,3,2800.0,43.75,52.363535,4.905843
1673,Tweede Nassaustraat 40 2                       , 1052 BP ,60.0,3,2500.0,41.66666666666666,52.382019,4.879093
1674,Lindengracht 78 H                       , 1015 KJ ,65.0,2,2500.0,38.46153846153846,52.380576,4.885999
1675,Rustenburgerstraat                       , 1072 HB ,51.0,3,3500.0,68.62745098039215,52.35135,4.890665
1676,Willem de Zwijgerlaan                       , 1055 RD ,60.0,2,2000.0,33.333333333333336,52.371165999999995,4.863198000000001
1677,Kerkstraat 167 II                       , 1017 GH ,78.0,3,4350.0,55.769230769230774,52.363388,4.889255
1678,Brouwersgracht                       , 1013 HG ,80.0,3,4500.0,56.25,52.381927000000005,4.885534
1680,Termini 403                       , 1025 XM ,68.0,3,2300.0,33.823529411764696,52.401758,4.933992
1681,Grote Ruwenberg                       , 1083 BR ,68.0,3,2500.0,36.76470588235294,52.325415,4.8842
1682,Oudezijds Voorburgwal 43 B                       , 1012 EJ ,28.0,2,2000.0,71.42857142857143,52.374414,4.899625
1683,Singel                       , 1012 WG ,75.0,2,3000.0,40.0,52.375858,4.891292
1684,Anjeliersstraat 55                       , 1015 ND ,28.0,2,2500.0,89.2857142857143,52.377784000000005,4.884513
1685,Termini 405                       , 1025 XM ,68.0,3,2300.0,33.823529411764696,52.401769,4.934
1686,Termini 393                       , 1025 XM ,75.0,3,2300.0,30.66666666666667,52.401747,4.933986
1687,Ruiseveenpad 102                       , 1106 AN ,85.0,5,2500.0,29.411764705882355,52.297131,4.976259
1688,Prins Hendrikkade                       , 1011 TC ,99.0,3,2000.0,20.2020202020202,52.378884,4.895995
1689,Lia Doranastraat 21                       , 1031 HK ,91.0,4,3000.0,32.967032967032964,52.394007,4.899278
1690,Balistraat 76 1                       , 1094 JR ,42.0,2,2500.0,59.523809523809526,52.363061,4.935452
1691,Corantijnstraat                       , 1058 DC ,54.0,2,2500.0,46.2962962962963,52.361822,4.852588
1692,Jan Tooropstraat                       , 1062 BK ,81.0,2,2500.0,30.8641975308642,52.370389,4.8395269999999995
1693,Welnastraat                       , 1096 GJ ,177.0,5,6000.0,33.898305084745765,52.339568,4.919455
1694,Brouwersgracht 248 B                       , 1013 HE ,62.0,2,2800.0,45.161290322580655,52.382417,4.885611
1695,Kromme-Mijdrechtstraat                       , 1079 KR ,60.0,2,3500.0,58.33333333333334,52.347187,4.908138
1696,Singel                       , 1012 VH ,110.0,3,4500.0,40.90909090909091,52.375858,4.891292
1697,Amsteldijk 47 hs                       , 1074 HW ,140.0,3,4500.0,32.142857142857146,52.35463,4.905917
1698,Rinus Michelslaan 239                       , 1061 MB ,60.0,2,2000.0,33.333333333333336,52.373158000000004,4.838783
1700,Derde Weteringdwarsstraat                       , 1017 TA ,95.0,5,4200.0,44.21052631578947,52.361044,4.889863
1701,Haarlemmer Houttuinen                       , 1013 GM ,100.0,4,4000.0,40.0,52.382540000000006,4.888964
1702,Prinsengracht                       , 1016 HM ,100.0,3,3650.0,36.5,52.362122,4.898975
1703,Jan van Zutphenstraat 127                       , 1069 RR ,128.0,4,4450.0,34.765625,52.350568,4.802164
1704,Haarlemmerstraat                       , 1013 ES ,36.0,2,2300.0,63.88888888888889,52.380313,4.8917839999999995
1705,Herengracht                       , 1016 BJ ,70.0,2,3150.0,45.0,52.365048,4.898317
1706,Van Nijenrodeweg 366                       , 1082 HE ,87.0,3,3150.0,36.206896551724135,52.327531,4.877546
1707,Postjesweg 246                       , 1061 AX ,140.0,4,2950.0,21.071428571428573,52.364306,4.835558
1708,Beursstraat 33 M                       , 1012 JV ,42.0,2,4000.0,95.23809523809523,52.374635,4.896412000000001
1710,Veembroederhof                       , 1019 HD ,100.0,3,4450.0,44.5,52.376463,4.923644
1711,Lia Doranastraat                       , 1031 HK ,90.0,4,3000.0,33.333333333333336,52.39386,4.8997779999999995
1712,Parnassusweg                       , 1076 AT ,80.0,3,3500.0,43.75,52.335035,4.868999
1713,Jan van Riebeekstraat 15 3                       , 1057 ZW ,52.0,2,3500.0,67.30769230769229,52.370566,4.857654
1714,Albert Cuypstraat                       , 1073 BL ,38.0,1,2500.0,65.78947368421052,52.354637,4.886776
1715,Kerkstraat                       , 1017 HX ,100.0,4,4750.0,47.5,52.362922999999995,4.898906
1716,Gustav Mahlerlaan                       , 1082 MK ,45.0,1,2000.0,44.444444444444436,52.336678000000006,4.877193
1717,Pieter Calandlaan                       , 1068 NE ,81.0,3,2150.0,26.543209876543212,52.352802000000004,4.803401999999999
1718,Bilderdijkstraat                       , 1053 KN ,50.0,2,2750.0,55.0,52.37083,4.869921
1719,Nieuwe Achtergracht 83 IV                       , 1018 WN ,59.0,2,3000.0,50.847457627118644,52.362966,4.909027
1720,Nieuwe Hoogstraat 6 III                       , 1011 HE ,55.0,2,2000.0,36.36363636363637,52.370771999999995,4.899325
1721,Krooswijkhof 35                       , 1083 JB ,110.0,3,3000.0,27.272727272727273,52.33447,4.882
1722,Westerstraat                       , 1015 MP ,24.0,1,2000.0,83.33333333333333,52.377634,4.879553
1723,Wamberg 53                       , 1083 CX ,113.0,4,4450.0,39.38053097345133,52.327593,4.885966000000001
1724,Hobbemastraat 4 III                       , 1071 ZA ,45.0,2,2150.0,47.77777777777778,52.361228000000004,4.882385
1725,Brouwersgracht 248 F                       , 1013 HE ,62.0,2,2500.0,40.32258064516129,52.382417,4.885611
1726,Brouwersgracht 248 A                       , 1013 HE ,78.0,2,4000.0,51.282051282051285,52.382417,4.885611
1727,Valeriusstraat 41 hs                       , 1071 MD ,187.0,7,9500.0,50.80213903743316,52.354654,4.8710260000000005
1728,Ruysdaelstraat 38 2                       , 1071 XD ,70.0,2,3000.0,42.857142857142854,52.354151,4.883567
1729,Ruysdaelstraat 36 2                       , 1071 XD ,65.0,2,2150.0,33.07692307692308,52.354169,4.883655
1731,Clauskindereweg 61                       , 1069 HN ,10.0,1,1100.0,110.0,52.354605,4.795153
1732,Johannes Worpstraat                       , 1076 BC ,95.0,3,3500.0,36.8421052631579,52.342126,4.866694
1733,Prinsengracht 42 2                       , 1015 DW ,75.0,3,4450.0,59.33333333333334,52.366207,4.882314
1734,Bosboom Toussaintstraat                       , 1054 AM ,63.0,3,2200.0,34.920634920634924,52.365548,4.87606
1735,Marcusstraat 5 3                       , 1091 TH ,55.0,3,2800.0,50.90909090909091,52.351519,4.912129
1736,Ten Katestraat                       , 1053 BX ,74.0,4,4450.0,60.135135135135144,52.36625,4.867339
1737,Barajasweg                       , 1043 CP ,35.0,1,1500.0,42.857142857142854,52.385616999999996,4.833866
1738,Filips van Almondestraat 2 hs                       , 1057 ZT ,120.0,3,3050.0,25.41666666666667,52.370203000000004,4.858701
1739,Marnixstraat 48 2L                       , 1015 VT ,73.0,3,4450.0,60.95890410958904,52.380957,4.880516
1740,Frans van Mierisstraat 89 II                       , 1071 RN ,65.0,2,4000.0,61.53846153846154,52.353912,4.88012
1741,Elisabeth Wolffstraat                       , 1053 TT ,62.0,3,2800.0,45.161290322580655,52.369781,4.867401
1742,Geldersekade 98 bel                       , 1012 BM ,53.0,2,1950.0,36.79245283018868,52.373798,4.900672
1743,Brouwersgracht                       , 1013 GW ,51.0,2,3000.0,58.82352941176471,52.381927000000005,4.885534
1744,George Gershwinlaan 195                       , 1082 MT ,80.0,3,4450.0,55.625,52.335851,4.872814
1745,Vrolikstraat 286 1                       , 1092 VA ,58.0,3,2500.0,43.10344827586207,52.358171999999996,4.925452
1746,Nieuwezijds Voorburgwal 28 A                       , 1012 RZ ,76.0,3,3650.0,48.026315789473685,52.370886,4.88997
1747,Sloterkade                       , 1059 EB ,106.0,2,3650.0,34.43396226415094,52.353218,4.852775
1748,George Gershwinlaan 83 D +PP                       , 1082 MT ,107.0,4,3500.0,32.71028037383178,52.33569,4.876104
1749,Bilderdijkstraat                       , 1053 LE ,57.0,2,1700.0,29.824561403508767,52.37083,4.869921
1750,Jan Hanzenstraat 78 C                       , 1053 ST ,90.0,4,4500.0,50.0,52.34494,4.951867
1751,Gustav Mahlerlaan                       , 1082 ME ,150.0,3,6000.0,40.0,52.336678000000006,4.877193
1753,S. F. van Ossstraat                       , 1068 JM ,80.0,4,2350.0,29.375,52.356204999999996,4.813625
1754,Lekstraat 69 HS                       , 1079 EM ,51.0,3,3000.0,58.82352941176471,52.343919,4.902071
1755,Brouwersgracht 248 K                       , 1013 HE ,60.0,2,2150.0,35.833333333333336,52.382417,4.885611
1756,'s-Gravesandestraat 76                       , 1091 DE ,60.0,2,2000.0,33.333333333333336,52.360879,4.915376999999999
1757,Spuistraat 22 1                       , 1012 TS ,35.0,2,2750.0,78.57142857142857,52.376787,4.893135
1758,Churchill-laan 167 2                       , 1078 DW ,60.0,3,3000.0,50.0,52.346846,4.890445
1759,Raoul Wallenbergstraat 127                       , 1102 AX ,96.0,3,3000.0,31.25,52.317756,4.957289
1760,Paalbergweg                       , 1105 BV ,32.0,2,1500.0,46.875,52.298957,4.955321
1761,Haarlemmer Houttuinen                       , 1013 GM ,55.0,2,3150.0,57.27272727272727,52.382540000000006,4.888964
1762,Brouwersgracht 165 1 hoog*                       , 1015 GH ,43.0,2,2500.0,58.139534883720934,52.381966,4.885263
1763,Kromme-Mijdrechtstraat                       , 1079 KS ,60.0,3,3000.0,50.0,52.347187,4.908138
1765,Van Nijenrodeweg                       , 1082 HS ,40.0,2,2000.0,50.0,52.327461,4.858417
1767,Kleiburg                       , 1104 EA ,70.0,3,2000.0,28.57142857142857,52.318351,4.980421
1768,Bloemgracht                       , 1015 TJ ,140.0,4,5950.0,42.5,52.374193,4.876384
1769,Wamelplein                       , 1106 DR ,60.0,2,2350.0,39.16666666666666,52.299537,4.987297
1770,Rinus Michelslaan                       , 1061 MB ,65.0,3,2800.0,43.07692307692307,52.373158000000004,4.838783
1772,Rustenburgerstraat 303 3                       , 1073 GE ,50.0,3,4050.0,81.0,52.351991999999996,4.8960230000000005
1773,Kerkstraat                       , 1017 GH ,85.0,2,2500.0,29.411764705882355,52.362922999999995,4.898906
1774,Planciusstraat 19 D8                       , 1013 MD ,31.0,2,2350.0,75.80645161290323,52.387209000000006,4.885357
1775,Nieuwezijds Voorburgwal 308 F                       , 1012 RV ,64.0,2,3000.0,46.875,52.370228000000004,4.889375
1776,Torensteeg 3 B                       , 1012 TH ,55.0,2,2350.0,42.72727272727273,52.374435999999996,4.8899300000000006
1777,Balistraat 113 A                       , 1094 JH ,46.0,2,1950.0,42.39130434782609,52.363264,4.936844000000001
1781,Waalstraat 8 hs                       , 1078 BS ,51.0,3,3500.0,68.62745098039215,52.343755,4.901324
1782,Heintje Hoekssteeg                       , 1012 GR ,75.0,3,2800.0,37.333333333333336,52.375271999999995,4.898911
1783,Celebesstraat                       , 1094 EM ,66.0,2,2800.0,42.42424242424242,52.360661,4.932696
1785,Brouwersgracht 248 B                       , 1013 HE ,62.0,2,2800.0,45.161290322580655,52.382417,4.885611
1786,Wethouder Frankeweg                       , 1098 KV ,75.0,3,4500.0,60.0,52.351494,4.93622
1787,Anna Blamansingel 33                       , 1102 SR ,100.0,3,3000.0,30.0,52.315948999999996,4.94564
1788,Vossiusstraat                       , 1071 AC ,85.0,2,3000.0,35.29411764705883,52.360596,4.879137999999999
1790,Wedderborg 70                       , 1082 TB ,70.0,3,2500.0,35.714285714285715,52.333695,4.873191
1791,Koningin Wilhelminaplein                       , 1062 HJ ,65.0,3,3000.0,46.153846153846146,52.356321,4.838934
1792,Cornelis Schuytstraat 48 II                       , 1071 JL ,53.0,3,3500.0,66.0377358490566,52.354163,4.8716919999999995
1793,Driekoningenstraat                       , 1016 AL ,91.0,3,3150.0,34.615384615384606,52.373945,4.8881440000000005
1794,Oudezijds Achterburgwal 145 I                       , 1012 DG ,55.0,2,2500.0,45.45454545454545,52.371607,4.897321
1795,Weesperzijde 127 IV                       , 1091 ER ,110.0,3,3650.0,33.18181818181818,52.350118,4.912438
1796,Wiltzanghlaan 5 1                       , 1055 KD ,66.0,3,2150.0,32.57575757575758,52.382185,4.851171
1797,Waterkeringweg 137                       , 1051 NZ ,80.0,2,2800.0,35.0,52.384398,4.867668
1798,Herengracht                       , 1016 BA ,33.0,1,2000.0,60.60606060606061,52.365048,4.898317
1799,Baffinstraat 5 III                       , 1057 SV ,50.0,2,2800.0,56.0,52.368790000000004,4.854254
1800,Keizersgracht 489 C2                       , 1017 DM ,84.0,2,4450.0,52.97619047619048,52.365521,4.887828
1801,Zamenhofstraat                       , 1022 AD ,50.0,3,2150.0,43.0,52.387184000000005,4.935345
1803,James Cookstraat                       , 1056 SC ,75.0,3,3500.0,46.66666666666666,52.371922,4.852183
1805,Gerrit van der Veenstraat                       , 1077 EH ,127.0,5,6000.0,47.24409448818897,52.348818,4.877203
1806,De la Reijstraat 26 B                       , 1091 PB ,49.0,3,3000.0,61.224489795918366,52.352177000000005,4.918998
1807,De la Reijstraat 26 A                       , 1091 PB ,40.0,2,3000.0,75.0,52.352177000000005,4.918998
1808,Vrolikstraat 192 3                       , 1092 TS ,57.0,3,2500.0,43.859649122807035,52.35712,4.921729
1809,Fraunhoferstraat                       , 1098 LP ,90.0,3,3000.0,33.333333333333336,52.35102,4.9370400000000005
1810,Loenermark                       , 1025 TC ,65.0,6,2000.0,30.76923076923077,52.399525,4.932976
1813,Brouwersgracht 248 C                       , 1013 HE ,78.0,2,3000.0,38.46153846153846,52.382417,4.885611
1814,Nieuwezijds Voorburgwal 308 L                       , 1012 RV ,120.0,4,5500.0,45.83333333333334,52.370228000000004,4.889375
1815,Kleiburg 36 A                       , 1104 EA ,97.0,2,1950.0,20.103092783505154,52.318698,4.9802
